job_id,title,company,location,industry,salary_min,salary_max,experience_level,experience_years_min,experience_years_max,company_size,employment_type,remote_option,required_skills,posted_date,application_deadline,source,data_collection_date,dataset_version,salary_avg,salary_category
JOB_0086,Security Engineer,Multinational Corp,Lampung,Food & Beverage,11200000,14200000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"MongoDB, MySQL, Angular, Kubernetes",2025-04-02 05:34:48.269523,2025-06-12 05:34:48.269523,generated,2025-05-27 05:34:48.519446,1.0,12700000.0,Senior (10-15M)
JOB_0087,Database Administrator,Software House,Semarang,Transportation,4000000,6000000,Junior,0.0,2.0,Startup (<50),Full-time,Remote,"Python, Kubernetes, Django",2025-05-11 05:34:48.273560,2025-06-11 05:34:48.273560,generated,2025-05-27 05:34:48.519446,1.0,5000000.0,Entry (2-5M)
JOB_0088,Software Developer,Traveloka,Medan,Gaming,10000000,12000000,Mid,3.0,6.0,Startup (<50),Full-time,Hybrid,"Vue.js, PostgreSQL, Ruby, Azure, Docker, AWS",2025-04-22 05:34:48.274078,2025-06-27 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,11000000.0,Mid (5-10M)
JOB_0089,QA Engineer,Local Tech Startup,Jakarta,Government,15600000,20600000,Mid,3.0,6.0,Startup (<50),Full-time,Hybrid,"MongoDB, AWS, Node.js, Nginx, Java",2025-04-06 05:34:48.274078,2025-06-11 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,18100000.0,Expert (15M+)
JOB_0090,Mobile Developer,Software House,Makassar,Food & Beverage,8000000,12000000,Mid,3.0,6.0,Medium (50-500),Full-time,On-site,"Kubernetes, AWS, Flask, Go",2025-03-16 05:34:48.274078,2025-07-12 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,10000000.0,Mid (5-10M)
JOB_0091,Database Administrator,Local Tech Startup,Solo,E-commerce,29000000,31000000,Senior,7.0,15.0,Large (500+),Full-time,Hybrid,"PostgreSQL, Java, PHP",2025-05-14 05:34:48.274078,2025-07-03 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,30000000.0,Expert (15M+)
JOB_0092,Mobile Developer,Digital Consulting,Medan,E-commerce,5000000,7000000,Junior,0.0,2.0,Large (500+),Full-time,Hybrid,"Angular, Spring Boot, Azure, FastAPI, Terraform, Ruby",2025-03-23 05:34:48.274078,2025-07-15 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,6000000.0,Entry (2-5M)
JOB_0093,Business Analyst,Digital Consulting,Yogyakarta,Government,10000000,12000000,Mid,3.0,6.0,Startup (<50),Full-time,Hybrid,"Express.js, AWS, FastAPI, Spring Boot",2025-04-22 05:34:48.274078,2025-07-07 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,11000000.0,Mid (5-10M)
JOB_0094,Scrum Master,Government Agency,Palembang,Fintech,20000000,22000000,Senior,7.0,15.0,Startup (<50),Full-time,On-site,"Ruby, Linux, Flask, Express.js, Elasticsearch, Laravel",2025-03-28 05:34:48.274078,2025-06-09 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,21000000.0,Expert (15M+)
JOB_0095,Mobile Developer,Blibli,Palembang,Transportation,16800000,19800000,Senior,7.0,15.0,Large (500+),Full-time,Remote,"GCP, Go, AWS, MySQL, Linux, FastAPI",2025-04-04 05:34:48.274078,2025-07-24 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,18300000.0,Expert (15M+)
JOB_0096,Data Scientist,Shopee,Hybrid,Transportation,12000000,14000000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"Spring Boot, JavaScript, Python",2025-03-29 05:34:48.274078,2025-07-03 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,13000000.0,Senior (10-15M)
JOB_0097,Data Scientist,Government Agency,Bandung,Consulting,11000000,14000000,Mid,3.0,6.0,Startup (<50),Full-time,On-site,"Kubernetes, MongoDB, Node.js",2025-03-04 05:34:48.274078,2025-07-24 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,12500000.0,Senior (10-15M)
JOB_0098,Security Engineer,Digital Consulting,Hybrid,Gaming,4000000,9000000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"Azure, Laravel, Vue.js, Git, Ruby, Redis",2025-03-14 05:34:48.274078,2025-06-27 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,6500000.0,Entry (2-5M)
JOB_0099,Data Analyst,Healthcare Tech,Solo,Government,7000000,9000000,Junior,0.0,2.0,Startup (<50),Full-time,Hybrid,"GCP, Django, Ruby, PHP",2025-03-02 05:34:48.274078,2025-06-07 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,8000000.0,Mid (5-10M)
JOB_0100,UI/UX Designer,Traveloka,Hybrid,E-commerce,5000000,7000000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"Django, Flask, Laravel, Spring Boot, Nginx",2025-05-25 05:34:48.274078,2025-06-26 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,6000000.0,Entry (2-5M)
JOB_0101,Database Administrator,OVO,Palembang,Food & Beverage,10400000,15400000,Mid,3.0,6.0,Startup (<50),Full-time,Remote,"React, Ruby, MongoDB, Kubernetes, PostgreSQL, Docker",2025-05-05 05:34:48.274078,2025-07-08 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,12900000.0,Senior (10-15M)
JOB_0102,Software Developer,Government Agency,Batam,Education,8000000,12000000,Mid,3.0,6.0,Startup (<50),Full-time,Hybrid,"Laravel, AWS, Azure, C#, JavaScript, Ruby",2025-04-18 05:34:48.274078,2025-07-21 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,10000000.0,Mid (5-10M)
JOB_0103,Technical Lead,Tokopedia,Yogyakarta,Government,29000000,32000000,Senior,7.0,15.0,Startup (<50),Full-time,On-site,"C#, FastAPI, Redis",2025-05-21 05:34:48.274078,2025-07-15 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,30500000.0,Expert (15M+)
JOB_0104,Software Developer,Blibli,Solo,Government,8000000,11000000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"Laravel, Vue.js, Angular, Kubernetes, Docker",2025-03-03 05:34:48.274078,2025-07-20 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,9500000.0,Mid (5-10M)
JOB_0105,Business Analyst,OVO,Palembang,Healthcare,6400000,8400000,Mid,3.0,6.0,Large (500+),Full-time,Hybrid,"PostgreSQL, Node.js, JavaScript",2025-05-22 05:34:48.274078,2025-07-14 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,7400000.0,Mid (5-10M)
JOB_0106,Cloud Engineer,Bukalapak,Makassar,Government,26000000,30000000,Senior,7.0,15.0,Medium (50-500),Full-time,Remote,"PostgreSQL, Terraform, Vue.js",2025-04-18 05:34:48.274078,2025-07-19 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,28000000.0,Expert (15M+)
JOB_0107,Technical Lead,Dana,Medan,Government,6000000,10000000,Junior,0.0,2.0,Large (500+),Contract,Remote,"Vue.js, Go, PHP, Java, Node.js, Kubernetes",2025-04-08 05:34:48.274078,2025-07-11 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,8000000.0,Mid (5-10M)
JOB_0108,Security Engineer,Local Tech Startup,Remote,Government,9600000,13600000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"FastAPI, PHP, Node.js, Angular, MongoDB, Jenkins",2025-05-19 05:34:48.274078,2025-06-24 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,11600000.0,Mid (5-10M)
JOB_0109,Mobile Developer,Traveloka,Lampung,Education,11200000,13200000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"AWS, C#, Git, Ruby",2025-04-18 05:34:48.274078,2025-07-04 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,12200000.0,Senior (10-15M)
JOB_0110,Full Stack Developer,Healthcare Tech,Surabaya,Gaming,8800000,13800000,Mid,3.0,6.0,Startup (<50),Contract,Hybrid,"AWS, PostgreSQL, Go",2025-05-09 05:34:48.274078,2025-07-04 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,11300000.0,Mid (5-10M)
JOB_0111,Technical Lead,Bukalapak,Medan,Food & Beverage,13000000,17000000,Mid,3.0,6.0,Medium (50-500),Full-time,On-site,"Flask, JavaScript, Node.js, Jenkins, Java, Docker",2025-04-11 05:34:48.274078,2025-07-22 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,15000000.0,Senior (10-15M)
JOB_0112,Scrum Master,Dana,Bali,Gaming,8000000,13000000,Mid,3.0,6.0,Medium (50-500),Full-time,Hybrid,"Vue.js, Git, React",2025-03-30 05:34:48.274078,2025-07-07 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,10500000.0,Mid (5-10M)
JOB_0113,System Administrator,Healthcare Tech,Semarang,Government,19000000,24000000,Senior,7.0,15.0,Large (500+),Full-time,Remote,"Terraform, React, Express.js, Django",2025-04-16 05:34:48.274078,2025-06-27 05:34:48.274078,generated,2025-05-27 05:34:48.519446,1.0,21500000.0,Expert (15M+)
JOB_0114,Software Developer,OVO,Medan,Education,9000000,11000000,Mid,3.0,6.0,Startup (<50),Full-time,Remote,"Linux, Elasticsearch, Ruby, Nginx, Redis",2025-05-07 05:34:48.279158,2025-06-10 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,10000000.0,Mid (5-10M)
JOB_0115,Security Engineer,E-commerce Platform,Remote,Gaming,6000000,11000000,Junior,0.0,2.0,Large (500+),Contract,On-site,"Flask, Elasticsearch, Azure",2025-02-28 05:34:48.279158,2025-06-12 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,8500000.0,Mid (5-10M)
JOB_0116,Frontend Developer,Blibli,Semarang,Government,6000000,11000000,Junior,0.0,2.0,Startup (<50),Full-time,On-site,"Flask, Python, AWS, Docker, MongoDB",2025-05-10 05:34:48.279158,2025-06-03 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,8500000.0,Mid (5-10M)
JOB_0117,System Administrator,Gojek,Palembang,Government,11200000,14200000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"PostgreSQL, C#, Node.js, Python, Terraform, PHP",2025-05-14 05:34:48.279158,2025-07-17 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,12700000.0,Senior (10-15M)
JOB_0118,Product Manager,Bank Digital,Medan,Food & Beverage,19000000,24000000,Senior,7.0,15.0,Large (500+),Contract,Hybrid,"Vue.js, FastAPI, Jenkins, Docker, GCP",2025-05-05 05:34:48.279158,2025-06-06 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,21500000.0,Expert (15M+)
JOB_0119,Business Analyst,Government Agency,Palembang,Education,4800000,9800000,Junior,0.0,2.0,Large (500+),Full-time,Remote,"PHP, Java, Elasticsearch, Redis, Angular",2025-03-06 05:34:48.279158,2025-06-15 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,7300000.0,Entry (2-5M)
JOB_0120,Cloud Engineer,Government Agency,Semarang,Media,13000000,17000000,Mid,3.0,6.0,Medium (50-500),Contract,Remote,"C#, Ruby, PostgreSQL, GCP, Django",2025-05-16 05:34:48.279158,2025-07-11 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,15000000.0,Senior (10-15M)
JOB_0121,Mobile Developer,Shopee,Jakarta,Food & Beverage,4800000,7800000,Junior,0.0,2.0,Medium (50-500),Full-time,Remote,"Flask, Elasticsearch, Django, Nginx, Git, Python",2025-04-05 05:34:48.279158,2025-07-04 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,6300000.0,Entry (2-5M)
JOB_0122,Scrum Master,Healthcare Tech,Makassar,Consulting,11000000,16000000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"Nginx, C#, Elasticsearch",2025-03-21 05:34:48.279158,2025-06-26 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,13500000.0,Senior (10-15M)
JOB_0123,Cloud Engineer,Government Agency,Malang,Healthcare,24000000,29000000,Senior,7.0,15.0,Large (500+),Full-time,Hybrid,"Ruby, PostgreSQL, Jenkins, Terraform, Node.js",2025-03-20 05:34:48.279158,2025-06-29 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,26500000.0,Expert (15M+)
JOB_0124,Mobile Developer,Bukalapak,Surabaya,Media,28600000,31600000,Senior,7.0,15.0,Medium (50-500),Contract,On-site,"Express.js, MySQL, GCP, PostgreSQL, PHP",2025-03-30 05:34:48.279158,2025-06-23 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,30100000.0,Expert (15M+)
JOB_0125,QA Engineer,Tokopedia,Makassar,Gaming,5000000,8000000,Junior,0.0,2.0,Startup (<50),Full-time,On-site,"PHP, JavaScript, Vue.js, Ruby, Spring Boot",2025-04-22 05:34:48.279158,2025-06-08 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,6500000.0,Entry (2-5M)
JOB_0126,Data Analyst,Fintech Company,Jakarta,Transportation,10800000,13800000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"GCP, Azure, Go, JavaScript",2025-04-25 05:34:48.279158,2025-07-08 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,12300000.0,Senior (10-15M)
JOB_0127,Full Stack Developer,E-commerce Platform,Remote,Education,10800000,15800000,Mid,3.0,6.0,Startup (<50),Contract,On-site,"PHP, MongoDB, AWS",2025-04-14 05:34:48.279158,2025-07-17 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,13300000.0,Senior (10-15M)
JOB_0128,Scrum Master,Digital Consulting,Medan,Education,13000000,15000000,Mid,3.0,6.0,Large (500+),Full-time,Hybrid,"Ruby, JavaScript, Spring Boot, Laravel, Docker, Nginx",2025-05-24 05:34:48.279158,2025-06-11 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,14000000.0,Senior (10-15M)
JOB_0129,Software Developer,Multinational Corp,Remote,E-commerce,16800000,20800000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"Laravel, Ruby, React, Jenkins, FastAPI",2025-03-06 05:34:48.279158,2025-06-13 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,18800000.0,Expert (15M+)
JOB_0130,Frontend Developer,E-commerce Platform,Bandung,Food & Beverage,11000000,13000000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"Vue.js, Java, Redis, Docker, Go, FastAPI",2025-03-12 05:34:48.279158,2025-07-09 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,12000000.0,Senior (10-15M)
JOB_0131,System Administrator,OVO,Remote,Education,8400000,13400000,Junior,0.0,2.0,Large (500+),Full-time,Remote,"Python, Git, Laravel, React, Node.js",2025-03-15 05:34:48.279158,2025-07-11 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,10900000.0,Mid (5-10M)
JOB_0132,Technical Lead,Fintech Company,Medan,Government,5000000,10000000,Junior,0.0,2.0,Medium (50-500),Contract,On-site,"React, PostgreSQL, Python, FastAPI, Go, Nginx",2025-05-11 05:34:48.279158,2025-06-18 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Entry (2-5M)
JOB_0133,Database Administrator,Tokopedia,Hybrid,Gaming,4000000,6000000,Junior,0.0,2.0,Large (500+),Full-time,Hybrid,"Nginx, Spring Boot, C#, Azure, Kubernetes",2025-03-04 05:34:48.279158,2025-07-10 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,5000000.0,Entry (2-5M)
JOB_0134,System Administrator,Sea Group,Batam,Media,7000000,9000000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"Spring Boot, PostgreSQL, Terraform",2025-05-25 05:34:48.279158,2025-07-03 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,8000000.0,Mid (5-10M)
JOB_0135,Technical Lead,Digital Consulting,Batam,Transportation,16000000,21000000,Senior,7.0,15.0,Startup (<50),Full-time,On-site,"Angular, PostgreSQL, Express.js, Node.js",2025-03-20 05:34:48.279158,2025-06-23 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,18500000.0,Expert (15M+)
JOB_0136,Scrum Master,Shopee,Makassar,E-commerce,13000000,15000000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"Kubernetes, Angular, Azure, Terraform, Docker",2025-04-12 05:34:48.279158,2025-06-07 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,14000000.0,Senior (10-15M)
JOB_0137,Software Developer,Digital Consulting,Bali,Gaming,4000000,9000000,Junior,0.0,2.0,Startup (<50),Part-time,Remote,"MySQL, PostgreSQL, Node.js",2025-04-12 05:34:48.279158,2025-07-15 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,6500000.0,Entry (2-5M)
JOB_0138,Technical Lead,Software House,Lampung,Food & Beverage,5600000,9600000,Junior,0.0,2.0,Startup (<50),Full-time,Hybrid,"Elasticsearch, Redis, C#, Git, Python, React",2025-03-16 05:34:48.279158,2025-07-24 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,7600000.0,Mid (5-10M)
JOB_0139,UI/UX Designer,Traveloka,Malang,Government,14000000,19000000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"Git, React, Nginx",2025-03-05 05:34:48.279158,2025-07-05 05:34:48.279158,generated,2025-05-27 05:34:48.519446,1.0,16500000.0,Senior (10-15M)
JOB_0140,Security Engineer,Bukalapak,Surabaya,Education,14300000,16300000,Mid,3.0,6.0,Large (500+),Full-time,Hybrid,"Java, Node.js, React, Laravel",2025-04-14 05:34:48.284202,2025-06-28 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,15300000.0,Senior (10-15M)
JOB_0141,Business Analyst,Grab,Remote,Healthcare,7200000,12200000,Junior,0.0,2.0,Medium (50-500),Contract,Remote,"Django, Angular, React, Azure, Python",2025-03-01 05:34:48.284202,2025-06-28 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,9700000.0,Mid (5-10M)
JOB_0142,Mobile Developer,Healthcare Tech,Solo,Transportation,5000000,8000000,Junior,0.0,2.0,Medium (50-500),Contract,Remote,"Nginx, Django, React",2025-03-20 05:34:48.284202,2025-06-20 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,6500000.0,Entry (2-5M)
JOB_0143,Data Analyst,Digital Consulting,Batam,Food & Beverage,5000000,8000000,Junior,0.0,2.0,Large (500+),Full-time,Remote,"JavaScript, Nginx, Kubernetes, Python, MongoDB, React",2025-05-19 05:34:48.284202,2025-06-10 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,6500000.0,Entry (2-5M)
JOB_0144,Backend Developer,Healthcare Tech,Hybrid,Transportation,18000000,22000000,Senior,7.0,15.0,Startup (<50),Full-time,Remote,"Docker, Java, PostgreSQL, Flask, MySQL, Kubernetes",2025-03-10 05:34:48.284202,2025-07-13 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,20000000.0,Expert (15M+)
JOB_0145,DevOps Engineer,Fintech Company,Malang,Transportation,6000000,10000000,Junior,0.0,2.0,Startup (<50),Contract,On-site,"FastAPI, Redis, Laravel, Jenkins, Node.js, Nginx",2025-04-12 05:34:48.284202,2025-07-22 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,8000000.0,Mid (5-10M)
JOB_0146,Product Manager,Multinational Corp,Hybrid,Government,7000000,11000000,Junior,0.0,2.0,Large (500+),Part-time,On-site,"MongoDB, Terraform, Redis, Flask",2025-04-12 05:34:48.284202,2025-07-18 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,9000000.0,Mid (5-10M)
JOB_0147,Mobile Developer,Grab,Makassar,E-commerce,6000000,9000000,Junior,0.0,2.0,Medium (50-500),Full-time,Remote,"Kubernetes, Flask, MongoDB, Elasticsearch, Spring Boot",2025-04-08 05:34:48.284202,2025-06-25 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Mid (5-10M)
JOB_0148,Security Engineer,Grab,Semarang,Fintech,5000000,7000000,Junior,0.0,2.0,Medium (50-500),Full-time,Hybrid,"Ruby, Jenkins, MongoDB",2025-05-11 05:34:48.284202,2025-07-23 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,6000000.0,Entry (2-5M)
JOB_0149,Software Developer,Gojek,Surabaya,Media,5500000,9500000,Junior,0.0,2.0,Medium (50-500),Full-time,Remote,"Linux, Laravel, JavaScript",2025-05-25 05:34:48.284202,2025-07-01 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Mid (5-10M)
JOB_0150,System Administrator,Grab,Batam,Media,24000000,28000000,Senior,7.0,15.0,Startup (<50),Full-time,Hybrid,"Go, Flask, Nginx",2025-05-25 05:34:48.284202,2025-06-27 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,26000000.0,Expert (15M+)
JOB_0151,System Administrator,Shopee,Solo,Healthcare,14000000,17000000,Mid,3.0,6.0,Startup (<50),Full-time,On-site,"C#, Redis, Linux",2025-03-25 05:34:48.284202,2025-07-17 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,15500000.0,Senior (10-15M)
JOB_0152,Data Analyst,Traveloka,Palembang,Government,20000000,23000000,Senior,7.0,15.0,Medium (50-500),Contract,Remote,"Angular, AWS, Laravel",2025-05-20 05:34:48.284202,2025-06-29 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,21500000.0,Expert (15M+)
JOB_0153,QA Engineer,Grab,Makassar,Consulting,20000000,22000000,Senior,7.0,15.0,Medium (50-500),Full-time,Remote,"Django, Vue.js, Laravel, Python, Git",2025-03-27 05:34:48.284202,2025-07-04 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,21000000.0,Expert (15M+)
JOB_0154,Product Manager,Tokopedia,Jakarta,Fintech,21600000,24600000,Senior,7.0,15.0,Startup (<50),Full-time,On-site,"GCP, Git, Django, PostgreSQL",2025-03-19 05:34:48.284202,2025-06-22 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,23100000.0,Expert (15M+)
JOB_0155,Full Stack Developer,Dana,Lampung,Government,4800000,6800000,Junior,0.0,2.0,Large (500+),Full-time,Remote,"C#, Java, Express.js, Django",2025-04-01 05:34:48.284202,2025-06-20 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,5800000.0,Entry (2-5M)
JOB_0156,Database Administrator,OVO,Semarang,Consulting,8000000,10000000,Mid,3.0,6.0,Large (500+),Contract,On-site,"Express.js, GCP, Redis, Nginx",2025-05-03 05:34:48.284202,2025-07-19 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,9000000.0,Mid (5-10M)
JOB_0157,Frontend Developer,Local Tech Startup,Hybrid,Education,5000000,8000000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"Linux, Kubernetes, Node.js, Ruby, Angular",2025-04-03 05:34:48.284202,2025-07-12 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,6500000.0,Entry (2-5M)
JOB_0158,Backend Developer,Sea Group,Jakarta,E-commerce,8400000,10400000,Junior,0.0,2.0,Large (500+),Part-time,Remote,"Kubernetes, Jenkins, React, Docker, Redis, Azure",2025-05-01 05:34:48.284202,2025-06-15 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,9400000.0,Mid (5-10M)
JOB_0159,Software Developer,Fintech Company,Malang,Education,26000000,28000000,Senior,7.0,15.0,Large (500+),Full-time,Hybrid,"Kubernetes, React, Laravel, Django",2025-05-17 05:34:48.284202,2025-06-09 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,27000000.0,Expert (15M+)
JOB_0160,Security Engineer,Tokopedia,Yogyakarta,Consulting,28000000,32000000,Senior,7.0,15.0,Startup (<50),Full-time,Remote,"Kubernetes, Java, Laravel, Docker, Redis, Elasticsearch",2025-05-25 05:34:48.284202,2025-07-04 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,30000000.0,Expert (15M+)
JOB_0161,Data Scientist,Traveloka,Bali,E-commerce,13000000,15000000,Mid,3.0,6.0,Startup (<50),Part-time,On-site,"Node.js, Go, Linux, Express.js, Jenkins",2025-04-30 05:34:48.284202,2025-06-17 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,14000000.0,Senior (10-15M)
JOB_0162,Scrum Master,Government Agency,Surabaya,Fintech,6600000,11600000,Junior,0.0,2.0,Medium (50-500),Full-time,Hybrid,"Angular, Azure, Git",2025-03-10 05:34:48.284202,2025-07-15 05:34:48.284202,generated,2025-05-27 05:34:48.519446,1.0,9100000.0,Mid (5-10M)
